"Gene","t_score","p_value","p_adj"
"206108_s_at",-0.172309836220472,0.863414555570166,1
"206143_at",1.90204795313314,0.059003293833158,1
"206149_at",2.83199731969883,0.00522848856964774,1
"206157_at",-4.01971554831029,8.2550240186523e-05,0.136868298229255
"206167_s_at",-1.30917384928259,0.192545437713643,1
"206172_at",1.25652909294944,0.210996283450923,1
"206198_s_at",3.25166909127788,0.00138567420484349,1
"206199_at",3.59642359581333,0.000416413225217011,0.690413127409805
"206201_s_at",-5.68467395895092,4.51657170336029e-08,7.48847588417137e-05
"206204_at",-0.673142681939278,0.501863270037797,1
"206207_at",-3.35973420415618,0.000932736991317528,1
"206209_s_at",2.25427967625507,0.0257728367559227,1
"206211_at",-4.88909799420929,2.05126644750597e-06,0.0034009997699649
"206224_at",-3.05139030532019,0.00260916460766491,1
"206227_at",-7.81265030011534,7.10506945379068e-13,1.17802051543849e-09
"206254_at",1.6114804007383,0.109298177402263,1
"206262_at",2.71530574586169,0.00736095353962664,1
"206268_at",3.0605978003076,0.00253042792774999,1
"206286_s_at",3.22077765294985,0.00148864235412139,1
"206291_at",1.29617709846251,0.197176226492278,1
"206307_s_at",0.250061062450828,0.802851493598675,1
"206326_at",-5.66079702477854,5.13971727966302e-08,8.52165124968128e-05
"206336_at",-0.61715141980929,0.537990014680978,1
"206354_at",1.16580072740108,0.245451786588912,1
"206418_at",3.48850637548039,0.000596434595788138,0.988888559816732
"206432_at",-3.98141633288831,9.50352299816013e-05,0.157568411309495
"206439_at",-5.75659657455276,4.40256300572695e-08,7.29944946349528e-05
"206442_at",1.41665508341331,0.15862231035237,1
"206488_s_at",-4.45457419815326,1.38696470767827e-05,0.0229958748533057
"206502_s_at",0.94244383039175,0.347565052307082,1
"206513_at",-1.08169580634613,0.281129823884496,1
"206515_at",-0.955140305834554,0.340977655399834,1
"206552_s_at",-3.02126310217189,0.00286417720966357,1
"206561_s_at",3.44823649390552,0.00070304874226466,1
"206569_at",0.00281084458348799,0.997760777491773,1
"206577_at",-5.23400914663825,4.43369313827748e-07,0.000735106322326406
"206584_at",-5.9647625097876,1.10402436842581e-08,1.83047240284999e-05
"206595_at",-4.32019338470763,2.50211918087485e-05,0.0414851360189051
"206619_at",1.08648672278421,0.279036204008608,1
"206624_at",-0.471608799060646,0.637844429659263,1
"206638_at",-7.27319865714167,1.79301713794964e-11,2.97282241472051e-08
"206641_at",0.0894284900065972,0.928862334562972,1
"206664_at",2.76301820039227,0.00643523054886315,1
"206693_at",1.68094962110925,0.0947628962835761,1
"206700_s_at",0.0347632891711004,0.97231197208552,1
"206710_s_at",-3.74790140878969,0.000247765789151625,0.410795678413393
"206715_at",-6.60880347021969,3.60903304916253e-10,5.98377679551147e-07
"206755_at",0.772079221876936,0.44120773282783,1
"206757_at",-1.7720093933105,0.0780111956703824,1
"206784_at",1.4234675263584,0.156765050686727,1
"206785_s_at",-0.863054640785104,0.389317610664734,1
"206796_at",-7.06420491952122,2.69270660917067e-11,4.46450755800497e-08
"206797_at",3.54593300003751,0.000506128363861049,0.839160827281619
"206857_s_at",-1.10378667740577,0.271565121702461,1
"206858_s_at",-2.74969474449251,0.00664972488205963,1
"206859_s_at",-1.80091264831217,0.0731799538253596,1
"206884_s_at",-1.79616499379889,0.0740967333569909,1
"206898_at",-5.86403748943547,2.3017559830702e-08,3.81631141993039e-05
"206924_at",-1.84684315167903,0.0664161672327468,1
"206953_s_at",-5.73130000030047,3.60925392639973e-08,5.98414300997075e-05
"207014_at",0.296413727121421,0.767321963966048,1
"207016_s_at",0.430281532929326,0.667656185466151,1
"207033_at",2.05963173417047,0.0411591196023591,1
"207052_at",1.88814519692746,0.0611405408530064,1
"207057_at",-0.164150914575515,0.869852931467132,1
"207074_s_at",3.26062607379938,0.00137275622160895,1
"207191_s_at",-7.09597529631259,2.042116945353e-11,3.38582989539527e-08
"207200_at",2.28540294137376,0.0238972212909996,1
"207214_at",5.62322067489708,6.16707198208359e-08,0.000102250053462946
"207217_s_at",3.74159816641745,0.000237822235305715,0.394309266136876
"207233_s_at",-7.50511123168373,2.00802342701626e-12,3.32930284199296e-09
"207245_at",2.33312098389239,0.020948343104451,1
"207249_s_at",2.76984926386027,0.00637578604113364,1
"207259_at",3.11433927533413,0.00217152643369181,1
"207317_s_at",-6.0975297495667,8.26832980103216e-09,1.37088908101113e-05
"207392_x_at",3.03867307579109,0.00275039589549783,1
"207397_s_at",0.242254150704522,0.808919108183663,1
"207412_x_at",-1.63321488200329,0.104056191604669,1
"207426_s_at",-7.26601891912523,8.35330704243507e-12,1.38497830763573e-08
"207457_s_at",-0.420598812082406,0.674593684313394,1
"207480_s_at",-4.9426894636089,1.77185547248611e-06,0.00293773637338197
"207517_at",-2.85478148585788,0.00474930795034587,1
"207529_at",2.47072446967366,0.0146252470904145,1
"207544_s_at",3.458392147052,0.000707961181658064,1
"207558_s_at",1.639912595339,0.102871779343201,1
"207601_at",3.93578121967575,0.000119479862457318,0.198097611954233
"207753_at",-4.3687436850766,2.09969251847117e-05,0.034812901956252
"207814_at",3.01619309285361,0.00299747566706248,1
"207957_s_at",-4.31785054530047,2.46805839068653e-05,0.0409204081175827
"207961_x_at",-6.30668684304784,1.87513240466626e-09,3.10896952693665e-06
"208025_s_at",-0.360934213749314,0.718642301343132,1
"208063_s_at",4.45524060877397,1.47792581740479e-05,0.0245040100525714
"208121_s_at",-0.438359126859699,0.661758387894353,1
"208126_s_at",3.61052541889825,0.000398168856784276,0.66016396454833
"208131_s_at",-8.47455958603719,9.53567012899676e-15,1.58101410738766e-11
"208170_s_at",3.62736821673701,0.000372819633260021,0.618134951945115
"208250_s_at",3.67467256903665,0.000318049513580867,0.527326093517077
"208323_s_at",3.0857988163037,0.00236922130343942,1
"208335_s_at",-6.42203008178451,9.96502146397153e-10,1.65220055872648e-06
"208343_s_at",1.23468783242066,0.218942387713746,1
"208383_s_at",2.11436373156584,0.0358971658317962,1
"208396_s_at",-8.07468176331083,1.11922573956867e-13,1.85567627620485e-10
"208473_s_at",2.07274780657546,0.0401021960758915,1
"208596_s_at",4.06054924345955,7.23068303737207e-05,0.119884724759629
"208790_s_at",-7.05411965536947,2.70972004719379e-11,4.4927158382473e-08
"208791_at",-5.86745203309607,1.78355972707908e-08,2.95714202749711e-05
"208792_s_at",-5.87315228793486,1.72584575827207e-08,2.86145226721509e-05
"209016_s_at",-1.1701191037174,0.243386193700582,1
"209047_at",-6.00920526111148,8.4524857188627e-09,1.40142213218744e-05
"209125_at",-2.53591017505174,0.0119616927900155,1
"209156_s_at",-6.29975265208217,1.79754460546368e-09,2.98032895585879e-06
"209167_at",-7.15500963137875,2.03912760835914e-11,3.38087357465945e-08
"209170_s_at",-6.5995817846882,4.09805556655166e-10,6.79457612934265e-07
"209209_s_at",-7.74556288399641,4.92509956230376e-13,8.16581507429964e-10
"209210_s_at",-7.36660457099024,4.19578475062091e-12,6.95661111652947e-09
"209242_at",-7.75907603028896,9.52262901535287e-13,1.57885189074551e-09
"209278_s_at",-2.3337570705637,0.0207311151089471,1
"209283_at",-7.94378118221354,1.71887651344684e-13,2.84989725929486e-10
"209292_at",-1.72887866617335,0.0859947168366176,1
"209301_at",2.67377042472931,0.00826929953673338,1
"209309_at",1.65003072677262,0.100731325141867,1
"209335_at",-7.21042533159062,1.04659152689318e-11,1.73524875158889e-08
"209374_s_at",-0.321829588648654,0.748035920120383,1
"209395_at",-4.1431620381173,5.35347180131933e-05,0.0887605624658744
"209396_s_at",-4.15597131874774,5.01233997203994e-05,0.0831045967364223
"209406_at",-3.81734648749162,0.000191519753747667,0.317539751713632
"209459_s_at",-0.574407485783019,0.566540590555204,1
"209465_x_at",-4.62659640745748,6.58785076255418e-06,0.0109226565643148
"209469_at",-5.53304253599956,1.25852896095009e-07,0.000208664101725525
"209470_s_at",-5.36772690309451,2.90281048362234e-07,0.000481285978184583
"209480_at",-1.70612929622629,0.0898323646948371,1
"209524_at",-6.53154743032655,5.03390710096431e-10,8.34621797339882e-07
"209526_s_at",-6.55332336450284,4.4268613549617e-10,7.33973612652649e-07
"209540_at",-6.8379348394383,1.09675303815153e-10,1.81841653725524e-07
"209541_at",-7.13721132473894,1.94825351254732e-11,3.23020432380345e-08
"209550_at",-7.17524073295836,1.28685880351311e-11,2.13361189622473e-08
"209555_s_at",-5.03115675876611,1.06190102415263e-06,0.00176063189804506
"209591_s_at",-0.551911861718631,0.581779659799002,1
"209596_at",-6.45983605633516,7.50910120745046e-10,1.24500898019529e-06
"209598_at",-1.70940704140007,0.0894648846390809,1
"209612_s_at",-4.10940084535922,5.76755977281894e-05,0.095626141033338
"209613_s_at",-4.38641942242577,1.84741169000641e-05,0.0306300858203064
"209621_s_at",-7.71772076219637,5.69686729355258e-13,9.44540597271017e-10
"209631_s_at",0.698259717988992,0.486039492338568,1
"209655_s_at",-7.65641776925953,8.86017848305637e-13,1.46901759249075e-09
"209656_s_at",-6.77030202594181,1.33440279616202e-10,2.21243983603662e-07
"209676_at",-4.45761487717895,1.40047168508896e-05,0.023219820538775
"209687_at",-6.60806485150303,3.26909988453106e-10,5.4201676085525e-07
"209708_at",-7.42947638387386,3.2329136949839e-12,5.3601709062833e-09
"209728_at",-1.49939886164708,0.135546870302926,1
"209735_at",-0.776442071629309,0.438712909540035,1
"209752_at",2.69099000254388,0.00783190120660167,1
"209758_s_at",-7.5837040788528,1.61013135665425e-12,2.66959778933275e-09
"209763_at",-6.94670775217443,6.84641999086022e-11,1.13513643448462e-07
"209792_s_at",-1.91667740420317,0.0569989006254715,1
"209795_at",-4.26612756302729,3.10754318087595e-05,0.0515230659389232
"209821_at",0.200362023396561,0.841488559290665,1
"209868_s_at",-7.42181307542394,3.00590169861193e-12,4.98378501629857e-09
"209869_at",-0.401016113654595,0.68902363639002,1
"209875_s_at",-4.55967128726416,9.73563284963412e-06,0.0161416792646934
"209894_at",-4.42513564535044,1.63413637124126e-05,0.0270939810351801
"209897_s_at",-7.24762211748279,8.46240138202905e-12,1.40306614914042e-08
"209924_at",-5.84466621144948,1.96470542740404e-08,3.2574815986359e-05
"209937_at",-0.149581926202106,0.881270591719338,1
"209946_at",-7.59687099676788,1.26130933185642e-12,2.09125087221795e-09
"209948_at",-7.24749567411473,1.1315087543706e-11,1.87604151474645e-08
"209949_at",-6.01695527555925,8.13707637222168e-09,1.34912726251436e-05
"209955_s_at",-5.88141212173072,1.75024639246982e-08,2.90190851871497e-05
"209960_at",-4.49116416224067,1.19413534875876e-05,0.0197987640824203
"209993_at",0.246146584191023,0.805899639915758,1
"209994_s_at",-0.230753873450299,0.81782365249731,1
"210004_at",-7.05150318592348,3.97603919315757e-11,6.59227298225525e-08
"210078_s_at",-4.67286634130933,5.50980180316845e-06,0.0091352513896533
"210107_at",5.69293200298569,4.35943534019456e-08,7.22794379404257e-05
"210108_at",2.49545758312562,0.013525064789716,1
"210118_s_at",2.04506470410731,0.0425864578755403,1
"210119_at",-5.0323355238995,1.06050765294297e-06,0.00175832168857945
"210133_at",-3.05447484384863,0.00260799005820262,1
"210143_at",-0.722380472866174,0.470902691836195,1
"210145_at",1.10902980294465,0.269258960568353,1
"210146_x_at",-6.33401946612863,1.60780189666045e-09,2.66573554466303e-06
"210147_at",2.52151547195325,0.0127383867146734,1
"210163_at",-0.785531108158576,0.433294610083395,1
"210164_at",-2.63468780210797,0.00920759775441476,1
"210170_at",-7.02037372196861,4.79101560740116e-11,7.94350387707112e-08
"210176_at",-5.17942792155042,5.33444195853999e-07,0.00088445047672593
"210221_at",-6.15433371617671,4.49276697824623e-09,7.44900764993225e-06
"210258_at",0.555127055785591,0.57974166662372,1
"210282_at",-1.51839204052726,0.130814799930257,1
"210298_x_at",-6.03149261674929,7.59789401779335e-09,1.25973082815014e-05
"210299_s_at",-6.4459641865272,8.21499957253782e-10,1.36204692912677e-06
"210302_s_at",-6.62213144017955,3.75699794271635e-10,6.22910258902371e-07
"210303_at",-6.42721211471651,1.36169893219748e-09,2.25769682958342e-06
"210377_at",4.04885711591547,7.81950595702167e-05,0.129647408767419
"210387_at",0.0468367775793416,0.962702785528747,1
"210393_at",1.32036091618467,0.188560182263167,1
"210397_at",1.56868124768772,0.118761484716605,1
"210511_s_at",-6.67551172470045,2.24081689041525e-10,3.71527440430849e-07
"210517_s_at",-7.40486197051283,3.3745795261145e-12,5.59505285429785e-09
"210619_s_at",3.61471982806471,0.000399110563313954,0.661725313974535
"210641_at",4.02712744822415,8.59109602139161e-05,0.142440372034673
"210643_at",-0.454359504009528,0.650204726783822,1
"210664_s_at",-4.7422098183831,4.22324542820419e-06,0.00700214091996255
"210674_s_at",-3.31181419398414,0.00112537527845108,1
"210675_s_at",-0.421152969524418,0.674206870443979,1
"210764_s_at",-6.20470004888818,2.96111240774026e-09,4.90952437203335e-06
"210809_s_at",-5.83273815551338,2.31126508085394e-08,3.83207750405584e-05
"210861_s_at",1.65273822353268,0.100574674078895,1
"210873_x_at",-3.04709455550728,0.00261980131432678,1
"210875_s_at",-7.24685251120032,1.22830739022601e-11,2.03653365299473e-08
"210889_s_at",-6.98256960595389,4.50078299866046e-11,7.46229821177904e-08
"210895_s_at",-5.89557082532069,1.53060779773774e-08,2.53774772864917e-05
"210933_s_at",-2.53552760547668,0.0122775410553428,1
"210942_s_at",-6.80805781873822,1.37037367608914e-10,2.27207955495579e-07
"211122_s_at",-1.05196657772119,0.294447545503288,1
"211149_at",0.757354162503125,0.450018016014677,1
"211207_s_at",0.542482012641603,0.588238306338447,1
"211276_at",-6.33958045671404,2.58440717888446e-09,4.28494710259044e-06
"211357_s_at",2.57048778460513,0.0109860504888988,1
"211372_s_at",2.13303486391099,0.0344521240970278,1
"211379_x_at",-3.53091619234372,0.000523215427137541,0.867491178194042
"211470_s_at",1.45794283878826,0.146915156344647,1
"211478_s_at",0.150609299757456,0.880486150820181,1
"211506_s_at",-1.01940528433787,0.309556156942358,1
"211555_s_at",-7.26080586028705,8.44570748385191e-12,1.40029830082265e-08
"211562_s_at",-6.12035642893279,6.6264248722906e-09,1.09866124382578e-05
"211564_s_at",-6.78810103384509,1.2046753817681e-10,1.9973517829715e-07
"211571_s_at",-7.23221402516227,9.18538698468405e-12,1.52293716206062e-08
"211597_s_at",-7.27909629080662,7.07848044091305e-12,1.17361205710338e-08
"211633_x_at",-1.4511033364895,0.148641419507007,1
"211637_x_at",-1.33827535983809,0.182638317066105,1
"211643_x_at",-1.53206198360148,0.127449701841401,1
"211644_x_at",-1.33540887223006,0.183693624461769,1
"211645_x_at",-1.20591252213273,0.22966318262029,1
"211668_s_at",-4.97430491325323,1.40156067004261e-06,0.00232378759093064
"211671_s_at",-6.69338557630818,2.06810571095049e-10,3.42891926875591e-07
"211719_x_at",-6.01555720460431,8.94031463853135e-09,1.4823041670685e-05
"211766_s_at",1.29682149684161,0.196770540997957,1
"211776_s_at",-3.61183005424018,0.000404257052567699,0.670258193157245
"211798_x_at",-1.37641410737331,0.170621541079115,1
"211848_s_at",3.27040365910024,0.0012996896934879,1
"211958_at",-6.9294525093684,5.32825042564083e-11,8.8342392057125e-08
"211959_at",-6.34910007327855,1.43883284920694e-09,2.38558486398511e-06
"212094_at",-2.08883714493857,0.0380790211311656,1
"212154_at",-6.85664948675393,8.05938380074984e-11,1.33624583416432e-07
"212158_at",-7.07391168949945,2.30860621386766e-11,3.82766910259257e-08
"212233_at",-7.22046830349168,1.02389607240601e-11,1.69761968804916e-08
"212262_at",-7.25815336463227,8.1265639481453e-12,1.34738430260249e-08
"212263_at",-6.52158193323307,5.31312465689493e-10,8.8091606811318e-07
"212298_at",-7.03963099688852,2.81889210604518e-11,4.67372311182291e-08
"212344_at",-7.49387054334982,1.97923966128735e-12,3.28157935841442e-09
"212353_at",-7.21220282405191,1.03090986441612e-11,1.70924855520193e-08
"212354_at",-7.18786812725703,1.18973039849725e-11,1.97257300070844e-08
"212397_at",-6.46774893082772,7.31104853429848e-10,1.21217184698669e-06
"212398_at",-6.50257599335015,5.87493763675752e-10,9.74064660174397e-07
"212423_at",-6.94865503008874,4.756467441571e-11,7.88622301812471e-08
"212464_s_at",-6.15458749641762,4.21435825129835e-09,6.98740598065267e-06
"212489_at",-6.4065700036882,1.01673168169431e-09,1.68574112824917e-06
"212526_at",-7.59171649663351,1.24790157275811e-12,2.06902080763295e-09
"212531_at",4.74581976169035,3.96058753463199e-06,0.00656665413241984
"212554_at",-6.43140145572675,8.7260555028478e-10,1.44678000237217e-06
"212592_at",1.20644861333124,0.229547439394466,1
"212607_at",-7.82120796136112,3.12504487517889e-13,5.18132440304661e-10
"212636_at",-7.09665728294589,2.02674462539586e-11,3.36034258890633e-08
"212681_at",-3.60061881733667,0.000420257234479838,0.696786494767571
"212730_at",-6.45029822556552,1.10224989294965e-09,1.82753032251051e-06
"212764_at",-7.27411821599824,7.29640337741746e-12,1.20974367997581e-08
"212768_s_at",3.94656810243243,0.000110042522884543,0.182450502942572
"212775_at",-5.40080851442951,1.94315322251431e-07,0.000322174804292873
"212806_at",2.35261217911888,0.0198338566203576,1
"212850_s_at",2.14503041068558,0.0333281455667246,1
"212865_s_at",-6.82662931058349,1.03675321990946e-10,1.71893683860988e-07
"212956_at",-5.62863369153467,6.42495466747817e-08,0.000106525748386788
"212992_at",-5.77353354188225,2.94835314618344e-08,4.88836951637214e-05
"213004_at",-6.95311706710113,4.72980017665922e-11,7.84200869290099e-08
"213010_at",-6.40353195354927,1.01988087651818e-09,1.69096249326715e-06
"213068_at",-7.87293386884229,3.51038550906342e-13,5.82021917402716e-10
"213071_at",-7.52087939432835,3.10940972183247e-12,5.15540131879823e-09
"213094_at",1.60856157360385,0.109711472033887,1
"213110_s_at",1.24826399196483,0.213845344735472,1
"213122_at",-8.03015648352597,1.10995990233537e-13,1.84031351807204e-10
"213125_at",-7.54496327439313,1.54167877171033e-12,2.55610340349573e-09
"213131_at",-3.28967052393639,0.00120965041640599,1
"213135_at",-4.92835833897655,1.8363985642357e-06,0.00304474881950279
"213139_at",-6.21232534661363,2.88030315222877e-09,4.7755426263953e-06
"213172_at",-0.966785167408372,0.335100612559911,1
"213241_at",-5.78427973925414,2.79264194585907e-08,4.63020034623434e-05
"213262_at",-3.23729449576797,0.00145454910147339,1
"213306_at",-7.72259473686898,7.96832224440601e-13,1.32114782812252e-09
"213316_at",-7.79309114371307,4.33552812610132e-13,7.18830563307599e-10
"213369_at",2.94899751294305,0.00364811133644706,1
"213371_at",-4.55054024805956,1.04159296225436e-05,0.0172696113141773
"213413_at",-7.93876759654447,1.62062176186875e-13,2.68699088117839e-10
"213418_at",-3.41858261369021,0.000780805660644105,1
"213423_x_at",-6.35558934672533,1.31469028206309e-09,2.17975648766061e-06
"213429_at",-7.18659686246657,1.20027157370381e-11,1.99005026920092e-08
"213432_at",3.21561666611151,0.00156739467815454,1
"213438_at",-3.42877188757615,0.00073657710475724,1
"213456_at",1.78893329703455,0.0755431722783315,1
"213472_at",-0.00985979795490841,0.992145688797737,1
"213479_at",-2.3485728202749,0.0200100595067021,1
"213537_at",-3.70144483356925,0.000285637556923452,0.473587069379083
"213558_at",1.97971739247342,0.0494991449919345,1
"213652_at",-6.59731806486906,3.47912206841985e-10,5.76838438944012e-07
"213674_x_at",-0.471760359536473,0.637798421836535,1
"213680_at",-1.09787501527144,0.273822008998036,1
"213714_at",0.978976904691465,0.329144586439996,1
"213746_s_at",-7.24256641311376,9.26254196804364e-12,1.53572945830164e-08
"213764_s_at",-7.51531564427578,3.33168689430661e-12,5.52393687076036e-09
"213765_at",-7.80154281011362,7.2383348637904e-13,1.20011592041645e-09
"213790_at",-7.20149896875217,1.50195503185573e-11,2.4902414428168e-08
"213791_at",-5.99198819118141,1.25282228551015e-08,2.07717934937583e-05
"213796_at",-0.626769593082982,0.531670727628599,1
"213797_at",-5.25560584194872,3.78342209640465e-07,0.000627291383583891
"213800_at",-7.19144834620309,1.18910388297394e-11,1.9715342379708e-08
"213817_at",-4.74433709909805,4.0116284148838e-06,0.00665127991187734
"213831_at",-2.37066510696644,0.0188406670073568,1
"213832_at",-2.23197249651641,0.0270557294499779,1
"213880_at",1.44020669359655,0.1516608495545,1
"213894_at",-6.49863321487112,7.17333615911562e-10,1.18933913518137e-06
"213895_at",-3.25372777794057,0.00135967734765338,1
"213905_x_at",-6.95580058810811,4.57192966069538e-11,7.58025937743293e-08
"213906_at",-2.5106565226531,0.0129081899620612,1
"213909_at",-6.17209124223518,3.77049331636958e-09,6.25147791854076e-06
"213933_at",-7.52980777454325,2.46373744515825e-12,4.08487668407237e-09
"213943_at",-5.83517946838853,2.08617288072251e-08,3.45887463623793e-05
"213953_at",4.15314636071122,4.87742998551007e-05,0.0808677891597569
"213954_at",2.32906480574379,0.0211644028891766,1
"213974_at",-6.26677624345492,3.09499717243501e-09,5.13150531189725e-06
"213993_at",-3.44003803663121,0.000738177081010977,1
"213994_s_at",-3.3278345713209,0.00109559735660259,1
"214012_at",-1.39804532618487,0.164070008234825,1
"214023_x_at",-1.89718133307847,0.0595612713638973,1
"214038_at",-5.54897390217457,8.77307573838286e-08,0.000145457595742388
"214043_at",0.306500802420935,0.759684603261291,1
"214059_at",-2.86603728776,0.00462740216644747,1
"214071_at",-3.0586864503148,0.00255711321105638,1
"214131_at",0.835149227586359,0.404944385429506,1
"214135_at",1.01775342083327,0.31047911009317,1
"214142_at",3.59774974549855,0.000430739964446028,0.714166861051515
"214146_s_at",-1.08196504677886,0.280922070853419,1
"214156_at",3.91117558427822,0.000131935794459799,0.218749547214346
"214212_x_at",-7.35390676918279,4.99566652776051e-12,8.28281510302693e-09
"214218_s_at",-0.324291742260987,0.746153822449417,1
"214240_at",-0.960241168675763,0.338506369493362,1
"214261_s_at",4.02079945944871,8.9211682653854e-05,0.14791296984009
"214303_x_at",2.24256289572595,0.0264616342000076,1
"214324_at",1.87558392327329,0.0628676666330244,1
"214382_at",0.418195384109187,0.676455228773557,1
"214385_s_at",2.07596777834344,0.0396966079366996,1
"214452_at",-6.28165079635874,2.08374101487591e-09,3.45484260266426e-06
"214453_s_at",-4.04678637887439,7.65412567426708e-05,0.126905403679348
"214455_at",-0.777464247157052,0.437952540523093,1
"214476_at",-0.0303702558087173,0.975806360167432,1
"214505_s_at",-6.45664863061934,8.57784821405022e-10,1.42220723388953e-06
"214511_x_at",-7.36592723629864,4.72356238554877e-12,7.83166643523986e-09
"214587_at",-7.79685602661571,6.73807166853535e-13,1.11717228264316e-09
"214701_s_at",-6.44804489734753,8.23196419041711e-10,1.36485966277116e-06
"214702_at",-6.45889849429469,9.97765647149262e-10,1.65429544297348e-06
"214761_at",-6.05681214024683,6.56521700270217e-09,1.08851297904802e-05
"214767_s_at",-4.92879845263633,1.79846993031332e-06,0.00298186314445949
"214768_x_at",-1.14878388295931,0.252374610353411,1
"214770_at",-7.2593934082082,9.98811293454183e-12,1.65602912454704e-08
"214777_at",-1.10067229292637,0.272708501979263,1
"214844_s_at",-8.02807262782902,1.10339772297253e-13,1.82943342468846e-10
"214916_x_at",-0.720694270196288,0.472162555205354,1
"214920_at",-6.52984920802734,6.26029402983085e-10,1.03795675014595e-06
"214927_at",-6.89253062538805,8.21854060349544e-11,1.36263403205954e-07
"214973_x_at",-1.04664165186153,0.296876108785678,1
"214974_x_at",-0.892504996909372,0.373456701298416,1
"215014_at",-1.29789725085667,0.196159499061782,1
"215028_at",0.0602575833037788,0.9520342255357,1
"215033_at",-0.519653309210951,0.60403544664182,1
"215049_x_at",-6.81412938916243,1.02889057264077e-10,1.70590056943839e-07
"215077_at",-5.79936937951012,2.83461004223958e-08,4.69978345003322e-05
"215078_at",-2.38765932658136,0.0179223215990133,1
"215101_s_at",-0.830277679550643,0.407613540681309,1
"215125_s_at",4.0666478373786,7.05796863369524e-05,0.117021119946667
"215175_at",-2.45984083812557,0.0148108793700655,1
"215199_at",-6.25138942419953,2.71110594808019e-09,4.49501366191696e-06
"215214_at",-2.01812469888968,0.0450798302884708,1
"215268_at",-3.12507822267484,0.00206427720125503,1
"215294_s_at",-5.80457843562556,2.42519318112312e-08,4.02097029430213e-05
"215306_at",-7.65792820431291,1.6358491672303e-12,2.71223791926784e-09
"215388_s_at",-6.90954504413737,5.95122591266176e-11,9.8671325631932e-08
"215392_at",-0.0179617443878716,0.985692837281979,1
"215440_s_at",-6.26810315738196,2.12940321184689e-09,3.53055052524214e-06
"215446_s_at",-6.45943589702015,7.47553263631618e-10,1.23944331110122e-06
"215578_at",1.41142161622079,0.160289468533135,1
"215591_at",1.68044375680808,0.0948875861947228,1
"215617_at",-6.795769186798,1.67294348705751e-10,2.77374030154135e-07
"215646_s_at",-7.14271472903972,1.54722342092075e-11,2.5652964318866e-08
"215657_at",1.74573902967209,0.0830300599851187,1
"215702_s_at",2.4198673024903,0.016642570490631,1
"215703_at",2.56396652592162,0.0113399565293601,1
"215870_s_at",-6.51546639530674,6.76080740463605e-10,1.12094186768866e-06
"215894_at",0.668736973743637,0.504831575415654,1
"216005_at",-4.89639251122967,2.04680891951469e-06,0.00339360918855535
"216039_at",0.389797392318946,0.697251547129266,1
"216248_s_at",0.311496105245758,0.755819657086103,1
"216255_s_at",0.5113093613253,0.609840913838385,1
"216321_s_at",-6.84270019940264,8.8027067897265e-11,1.45948878573665e-07
"216401_x_at",-1.13191408074956,0.259425196958277,1
"216491_x_at",-1.23365473523789,0.219088075581928,1
"216510_x_at",-1.23659461023353,0.218040309380033,1
"216541_x_at",-0.952264123625114,0.342318171248007,1
"216560_x_at",-1.83434989497848,0.068354961443158,1
"216576_x_at",-1.15824172460205,0.248529272590561,1
"216598_s_at",-6.32342569317601,1.57010948038143e-09,2.60324151847241e-06
"216627_s_at",-0.00828565398747773,0.993399146321332,1
"216687_x_at",2.08561907568209,0.0385170909093988,1
"216693_x_at",-6.58214420263403,3.77550213595484e-10,6.25978254141313e-07
"216829_at",-0.996323051037747,0.320532462593388,1
"216853_x_at",-1.21432223057799,0.226432015686187,1
"216950_s_at",-7.0074223169958,3.52751131705563e-11,5.84861376367823e-08
"216992_s_at",0.693080426280808,0.489291974442179,1
"217109_at",5.21364273499715,4.4916411573447e-07,0.000744714103887752
"217110_s_at",4.75139564369793,3.88671007036355e-06,0.00644416529666277
"217179_x_at",-1.15039222639031,0.251688001057448,1
"217238_s_at",2.42816891288894,0.016202409869876,1
"217258_x_at",-1.46658208426492,0.144416721342337,1
"217281_x_at",-1.0174838219511,0.310457220806524,1
"217320_at",0.169773835391456,0.865411390810134,1
"217388_s_at",-2.5427584363215,0.0119773652406864,1
"217428_s_at",-7.25340968527292,8.66582971397028e-12,1.43679456657627e-08
"217546_at",-1.07956453949145,0.282099958633613,1
"217564_s_at",2.23093835704014,0.0273032957014533,1
"217590_s_at",4.22126970037069,3.88631521228633e-05,0.0644351062197073
"217762_s_at",-7.15012335921998,1.48199400234187e-11,2.45714605588282e-08
"217763_s_at",-7.16993398800666,1.32070552087876e-11,2.18972975361699e-08
"217764_s_at",-7.32737045885131,5.26444646351428e-12,8.72845223650667e-09
"217767_at",-6.38480316852866,1.16330913782207e-09,1.92876655050899e-06
"217889_s_at",-4.81638223170633,3.00408014692738e-06,0.0049807648836056
"217966_s_at",-6.78401925178103,1.23014550628552e-10,2.0395812494214e-07
"217967_s_at",-6.86474882403633,7.69002813064339e-11,1.27500666406067e-07
"218002_s_at",1.35926120055896,0.175855282253649,1
"218087_s_at",-6.43417828779736,8.6133112117323e-10,1.42808699890521e-06
"218162_at",-6.91661048914255,5.7323588715895e-11,9.50425100909539e-08
"218468_s_at",-6.00938365082639,9.12143711921611e-09,1.51233427436603e-05
"218469_at",-5.99662498232294,9.7444161818659e-09,1.61562420295337e-05
"218502_s_at",-6.81477806780055,1.02239331325512e-10,1.69512811337699e-07
